,id,hour,source,number
2403,42148,34.0,TruckSource58,25
2404,42149,34.0,TruckSource59,39
2405,42150,34.0,TruckSource60,20
2406,42151,34.0,TruckSource61,19
2407,42152,34.0,TruckSource62,18
2408,42153,34.0,TruckSource63,19
2409,42154,34.0,TruckSource64,20
2410,42155,34.0,TruckSource65,15
2411,42156,34.0,TruckSource66,15
2412,42157,34.0,TruckSource67,15
2413,42158,34.0,TruckSource68,15
2414,42159,34.0,TruckSource69,16
2415,42160,35.0,TruckSource1,187
2416,42161,35.0,TruckSource2,190
2417,42162,35.0,TruckSource3,118
2418,42163,35.0,TruckSource4,114
2419,42164,35.0,TruckSource5,202
2420,42165,35.0,TruckSource6,203
2421,42166,35.0,TruckSource7,198
2422,42167,35.0,TruckSource8,159
2423,42168,35.0,TruckSource9,159
2424,42169,35.0,TruckSource10,166
2425,42170,35.0,TruckSource11,160
2426,42171,35.0,TruckSource12,147
2427,42172,35.0,TruckSource13,147
2428,42173,35.0,TruckSource14,147
2429,42174,35.0,TruckSource15,152
2430,42175,35.0,TruckSource16,148
2431,42176,35.0,TruckSource17,164
2432,42177,35.0,TruckSource18,156
2433,42178,35.0,TruckSource19,158
2434,42179,35.0,TruckSource20,161
2435,42180,35.0,TruckSource21,171
2436,42181,35.0,TruckSource22,169
2437,42182,35.0,TruckSource23,171
2438,42183,35.0,TruckSource24,166
2439,42184,35.0,TruckSource25,117
2440,42185,35.0,TruckSource26,119
2441,42186,35.0,TruckSource27,161
2442,42187,35.0,TruckSource28,164
2443,42188,35.0,TruckSource29,190
2444,42189,35.0,TruckSource30,158
2445,42190,35.0,TruckSource31,189
2446,42191,35.0,TruckSource32,131
2447,42192,35.0,TruckSource33,129
2448,42193,35.0,TruckSource34,135
2449,42194,35.0,TruckSource35,186
2450,42195,35.0,TruckSource36,179
2451,42196,35.0,TruckSource37,49
2452,42197,35.0,TruckSource38,49
2453,42198,35.0,TruckSource39,48
2454,42199,35.0,TruckSource40,48
2455,42200,35.0,TruckSource41,48
2456,42201,35.0,TruckSource42,47
2457,42202,35.0,TruckSource43,47
2458,42203,35.0,TruckSource44,53
2459,42204,35.0,TruckSource45,52
2460,42205,35.0,TruckSource46,51
2461,42206,35.0,TruckSource47,52
2462,42207,35.0,TruckSource48,52
2463,42208,35.0,TruckSource49,50
2464,42209,35.0,TruckSource50,52
2465,42210,35.0,TruckSource51,84
2466,42211,35.0,TruckSource52,92
2467,42212,35.0,TruckSource53,88
2468,42213,35.0,TruckSource54,87
2469,42214,35.0,TruckSource55,27
2470,42215,35.0,TruckSource56,25
2471,42216,35.0,TruckSource57,27
2472,42217,35.0,TruckSource58,25
2473,42218,35.0,TruckSource59,40
2474,42219,35.0,TruckSource60,21
2475,42220,35.0,TruckSource61,20
2476,42221,35.0,TruckSource62,19
2477,42222,35.0,TruckSource63,20
2478,42223,35.0,TruckSource64,21
2479,42224,35.0,TruckSource65,15
2480,42225,35.0,TruckSource66,15
2481,42226,35.0,TruckSource67,15
2482,42227,35.0,TruckSource68,16
2483,42228,35.0,TruckSource69,16
2484,42229,36.0,TruckSource1,192
2485,42230,36.0,TruckSource2,195
2486,42231,36.0,TruckSource3,121
2487,42232,36.0,TruckSource4,118
2488,42233,36.0,TruckSource5,208
2489,42234,36.0,TruckSource6,209
2490,42235,36.0,TruckSource7,204
2491,42236,36.0,TruckSource8,163
2492,42237,36.0,TruckSource9,163
2493,42238,36.0,TruckSource10,171
2494,42239,36.0,TruckSource11,165
2495,42240,36.0,TruckSource12,152
2496,42241,36.0,TruckSource13,152
2497,42242,36.0,TruckSource14,152
2498,42243,36.0,TruckSource15,156
2499,42244,36.0,TruckSource16,152
2500,42245,36.0,TruckSource17,169
2501,42246,36.0,TruckSource18,161
2502,42247,36.0,TruckSource19,162
2503,42248,36.0,TruckSource20,166
2504,42249,36.0,TruckSource21,175
2505,42250,36.0,TruckSource22,173
2506,42251,36.0,TruckSource23,177
2507,42252,36.0,TruckSource24,171
2508,42253,36.0,TruckSource25,121
2509,42254,36.0,TruckSource26,123
2510,42255,36.0,TruckSource27,165
2511,42256,36.0,TruckSource28,169
2512,42257,36.0,TruckSource29,195
2513,42258,36.0,TruckSource30,163
2514,42259,36.0,TruckSource31,195
2515,42260,36.0,TruckSource32,135
2516,42261,36.0,TruckSource33,133
2517,42262,36.0,TruckSource34,138
2518,42263,36.0,TruckSource35,192
2519,42264,36.0,TruckSource36,184
2520,42265,36.0,TruckSource37,50
2521,42266,36.0,TruckSource38,50
2522,42267,36.0,TruckSource39,49
2523,42268,36.0,TruckSource40,49
2524,42269,36.0,TruckSource41,49
2525,42270,36.0,TruckSource42,48
2526,42271,36.0,TruckSource43,48
2527,42272,36.0,TruckSource44,55
2528,42273,36.0,TruckSource45,53
2529,42274,36.0,TruckSource46,53
2530,42275,36.0,TruckSource47,53
2531,42276,36.0,TruckSource48,53
2532,42277,36.0,TruckSource49,51
2533,42278,36.0,TruckSource50,53
2534,42279,36.0,TruckSource51,88
2535,42280,36.0,TruckSource52,94
2536,42281,36.0,TruckSource53,91
2537,42282,36.0,TruckSource54,90
2538,42283,36.0,TruckSource55,28
2539,42284,36.0,TruckSource56,26
2540,42285,36.0,TruckSource57,27
2541,42286,36.0,TruckSource58,26
2542,42287,36.0,TruckSource59,41
2543,42288,36.0,TruckSource60,21
2544,42289,36.0,TruckSource61,20
2545,42290,36.0,TruckSource62,19
2546,42291,36.0,TruckSource63,21
2547,42292,36.0,TruckSource64,21
2548,42293,36.0,TruckSource65,16
2549,42294,36.0,TruckSource66,16
2550,42295,36.0,TruckSource67,15
2551,42296,36.0,TruckSource68,16
2552,42297,36.0,TruckSource69,17
2553,42298,37.0,TruckSource1,198
2554,42299,37.0,TruckSource2,201
2555,42300,37.0,TruckSource3,124
2556,42301,37.0,TruckSource4,121
2557,42302,37.0,TruckSource5,214
2558,42303,37.0,TruckSource6,214
2559,42304,37.0,TruckSource7,209
2560,42305,37.0,TruckSource8,167
2561,42306,37.0,TruckSource9,168
2562,42307,37.0,TruckSource10,175
2563,42308,37.0,TruckSource11,169
2564,42309,37.0,TruckSource12,156
2565,42310,37.0,TruckSource13,156
2566,42311,37.0,TruckSource14,156
2567,42312,37.0,TruckSource15,161
2568,42313,37.0,TruckSource16,155
2569,42314,37.0,TruckSource17,173
2570,42315,37.0,TruckSource18,166
2571,42316,37.0,TruckSource19,166
2572,42317,37.0,TruckSource20,171
2573,42318,37.0,TruckSource21,181
2574,42319,37.0,TruckSource22,178
2575,42320,37.0,TruckSource23,181
2576,42321,37.0,TruckSource24,176
2577,42322,37.0,TruckSource25,124
2578,42323,37.0,TruckSource26,127
2579,42324,37.0,TruckSource27,170
2580,42325,37.0,TruckSource28,174
2581,42326,37.0,TruckSource29,201
2582,42327,37.0,TruckSource30,168
2583,42328,37.0,TruckSource31,200
2584,42329,37.0,TruckSource32,138
2585,42330,37.0,TruckSource33,137
2586,42331,37.0,TruckSource34,141
2587,42332,37.0,TruckSource35,197
2588,42333,37.0,TruckSource36,189
2589,42334,37.0,TruckSource37,51
2590,42335,37.0,TruckSource38,51
2591,42336,37.0,TruckSource39,51
2592,42337,37.0,TruckSource40,51
2593,42338,37.0,TruckSource41,50
2594,42339,37.0,TruckSource42,49
2595,42340,37.0,TruckSource43,49
2596,42341,37.0,TruckSource44,57
2597,42342,37.0,TruckSource45,54
2598,42343,37.0,TruckSource46,54
2599,42344,37.0,TruckSource47,55
2600,42345,37.0,TruckSource48,55
2601,42346,37.0,TruckSource49,53
2602,42347,37.0,TruckSource50,55
2603,42348,37.0,TruckSource51,90
2604,42349,37.0,TruckSource52,97
2605,42350,37.0,TruckSource53,93
2606,42351,37.0,TruckSource54,92
2607,42352,37.0,TruckSource55,28
2608,42353,37.0,TruckSource56,26
2609,42354,37.0,TruckSource57,28
2610,42355,37.0,TruckSource58,27
2611,42356,37.0,TruckSource59,42
2612,42357,37.0,TruckSource60,22
2613,42358,37.0,TruckSource61,21
2614,42359,37.0,TruckSource62,20
2615,42360,37.0,TruckSource63,22
2616,42361,37.0,TruckSource64,22
2617,42362,37.0,TruckSource65,16
2618,42363,37.0,TruckSource66,17
2619,42364,37.0,TruckSource67,16
2620,42365,37.0,TruckSource68,16
2621,42366,37.0,TruckSource69,17
2622,42367,38.0,TruckSource1,203
2623,42368,38.0,TruckSource2,206
2624,42369,38.0,TruckSource3,127
2625,42370,38.0,TruckSource4,125
2626,42371,38.0,TruckSource5,219
2627,42372,38.0,TruckSource6,221
2628,42373,38.0,TruckSource7,214
2629,42374,38.0,TruckSource8,172
2630,42375,38.0,TruckSource9,173
2631,42376,38.0,TruckSource10,180
2632,42377,38.0,TruckSource11,173
2633,42378,38.0,TruckSource12,161
2634,42379,38.0,TruckSource13,159
2635,42380,38.0,TruckSource14,160
2636,42381,38.0,TruckSource15,164
2637,42382,38.0,TruckSource16,160
2638,42383,38.0,TruckSource17,178
2639,42384,38.0,TruckSource18,171
2640,42385,38.0,TruckSource19,170
2641,42386,38.0,TruckSource20,176
2642,42387,38.0,TruckSource21,186
2643,42388,38.0,TruckSource22,183
2644,42389,38.0,TruckSource23,186
2645,42390,38.0,TruckSource24,181
2646,42391,38.0,TruckSource25,127
2647,42392,38.0,TruckSource26,131
2648,42393,38.0,TruckSource27,174
2649,42394,38.0,TruckSource28,179
2650,42395,38.0,TruckSource29,205
2651,42396,38.0,TruckSource30,172
2652,42397,38.0,TruckSource31,205
2653,42398,38.0,TruckSource32,142
2654,42399,38.0,TruckSource33,140
2655,42400,38.0,TruckSource34,145
2656,42401,38.0,TruckSource35,202
2657,42402,38.0,TruckSource36,194
2658,42403,38.0,TruckSource37,52
2659,42404,38.0,TruckSource38,52
2660,42405,38.0,TruckSource39,52
2661,42406,38.0,TruckSource40,52
2662,42407,38.0,TruckSource41,51
2663,42408,38.0,TruckSource42,51
2664,42409,38.0,TruckSource43,50
2665,42410,38.0,TruckSource44,58
2666,42411,38.0,TruckSource45,56
2667,42412,38.0,TruckSource46,56
2668,42413,38.0,TruckSource47,57
2669,42414,38.0,TruckSource48,57
2670,42415,38.0,TruckSource49,54
2671,42416,38.0,TruckSource50,57
2672,42417,38.0,TruckSource51,93
2673,42418,38.0,TruckSource52,99
2674,42419,38.0,TruckSource53,96
2675,42420,38.0,TruckSource54,95
2676,42421,38.0,TruckSource55,29
2677,42422,38.0,TruckSource56,27
2678,42423,38.0,TruckSource57,29
2679,42424,38.0,TruckSource58,27
2680,42425,38.0,TruckSource59,43
2681,42426,38.0,TruckSource60,22
2682,42427,38.0,TruckSource61,21
2683,42428,38.0,TruckSource62,20
2684,42429,38.0,TruckSource63,22
2685,42430,38.0,TruckSource64,22
2686,42431,38.0,TruckSource65,16
2687,42432,38.0,TruckSource66,17
2688,42433,38.0,TruckSource67,16
2689,42434,38.0,TruckSource68,17
2690,42435,38.0,TruckSource69,18
2691,42436,39.0,TruckSource1,209
2692,42437,39.0,TruckSource2,212
2693,42438,39.0,TruckSource3,131
2694,42439,39.0,TruckSource4,128
2695,42440,39.0,TruckSource5,224
2696,42441,39.0,TruckSource6,227
2697,42442,39.0,TruckSource7,220
2698,42443,39.0,TruckSource8,176
2699,42444,39.0,TruckSource9,177
2700,42445,39.0,TruckSource10,184
2701,42446,39.0,TruckSource11,178
2702,42447,39.0,TruckSource12,166
2703,42448,39.0,TruckSource13,164
2704,42449,39.0,TruckSource14,164
2705,42450,39.0,TruckSource15,168
2706,42451,39.0,TruckSource16,164
2707,42452,39.0,TruckSource17,181
2708,42453,39.0,TruckSource18,174
2709,42454,39.0,TruckSource19,174
2710,42455,39.0,TruckSource20,181
2711,42456,39.0,TruckSource21,190
2712,42457,39.0,TruckSource22,188
2713,42458,39.0,TruckSource23,190
2714,42459,39.0,TruckSource24,186
2715,42460,39.0,TruckSource25,131
2716,42461,39.0,TruckSource26,134
2717,42462,39.0,TruckSource27,178
2718,42463,39.0,TruckSource28,183
2719,42464,39.0,TruckSource29,211
2720,42465,39.0,TruckSource30,176
2721,42466,39.0,TruckSource31,211
2722,42467,39.0,TruckSource32,146
2723,42468,39.0,TruckSource33,145
2724,42469,39.0,TruckSource34,148
2725,42470,39.0,TruckSource35,207
2726,42471,39.0,TruckSource36,199
2727,42472,39.0,TruckSource37,53
2728,42473,39.0,TruckSource38,54
2729,42474,39.0,TruckSource39,54
2730,42475,39.0,TruckSource40,53
2731,42476,39.0,TruckSource41,52
2732,42477,39.0,TruckSource42,52
2733,42478,39.0,TruckSource43,52
2734,42479,39.0,TruckSource44,60
2735,42480,39.0,TruckSource45,57
2736,42481,39.0,TruckSource46,58
2737,42482,39.0,TruckSource47,58
2738,42483,39.0,TruckSource48,58
2739,42484,39.0,TruckSource49,55
2740,42485,39.0,TruckSource50,58
2741,42486,39.0,TruckSource51,95
2742,42487,39.0,TruckSource52,101
2743,42488,39.0,TruckSource53,98
2744,42489,39.0,TruckSource54,97
2745,42490,39.0,TruckSource55,30
2746,42491,39.0,TruckSource56,28
2747,42492,39.0,TruckSource57,30
2748,42493,39.0,TruckSource58,28
2749,42494,39.0,TruckSource59,44
2750,42495,39.0,TruckSource60,23
2751,42496,39.0,TruckSource61,22
2752,42497,39.0,TruckSource62,21
2753,42498,39.0,TruckSource63,22
2754,42499,39.0,TruckSource64,23
2755,42500,39.0,TruckSource65,17
2756,42501,39.0,TruckSource66,18
2757,42502,39.0,TruckSource67,17
2758,42503,39.0,TruckSource68,18
2759,42504,39.0,TruckSource69,18
2760,42505,40.0,TruckSource1,214
2761,42506,40.0,TruckSource2,217
2762,42507,40.0,TruckSource3,133
2763,42508,40.0,TruckSource4,131
2764,42509,40.0,TruckSource5,231
2765,42510,40.0,TruckSource6,233
2766,42511,40.0,TruckSource7,226
2767,42512,40.0,TruckSource8,180
2768,42513,40.0,TruckSource9,182
2769,42514,40.0,TruckSource10,188
2770,42515,40.0,TruckSource11,183
2771,42516,40.0,TruckSource12,170
2772,42517,40.0,TruckSource13,168
2773,42518,40.0,TruckSource14,168
2774,42519,40.0,TruckSource15,173
2775,42520,40.0,TruckSource16,168
2776,42521,40.0,TruckSource17,186
2777,42522,40.0,TruckSource18,179
2778,42523,40.0,TruckSource19,179
2779,42524,40.0,TruckSource20,186
2780,42525,40.0,TruckSource21,195
2781,42526,40.0,TruckSource22,193
2782,42527,40.0,TruckSource23,195
2783,42528,40.0,TruckSource24,190
2784,42529,40.0,TruckSource25,135
2785,42530,40.0,TruckSource26,138
2786,42531,40.0,TruckSource27,183
2787,42532,40.0,TruckSource28,188
2788,42533,40.0,TruckSource29,217
2789,42534,40.0,TruckSource30,180
2790,42535,40.0,TruckSource31,216
2791,42536,40.0,TruckSource32,150
2792,42537,40.0,TruckSource33,147
2793,42538,40.0,TruckSource34,152
2794,42539,40.0,TruckSource35,211
2795,42540,40.0,TruckSource36,204
2796,42541,40.0,TruckSource37,55
2797,42542,40.0,TruckSource38,56
2798,42543,40.0,TruckSource39,55
2799,42544,40.0,TruckSource40,54
2800,42545,40.0,TruckSource41,54
2801,42546,40.0,TruckSource42,53
2802,42547,40.0,TruckSource43,54
2803,42548,40.0,TruckSource44,62
2804,42549,40.0,TruckSource45,59
2805,42550,40.0,TruckSource46,59
2806,42551,40.0,TruckSource47,59
2807,42552,40.0,TruckSource48,60
2808,42553,40.0,TruckSource49,57
2809,42554,40.0,TruckSource50,60
2810,42555,40.0,TruckSource51,98
2811,42556,40.0,TruckSource52,104
2812,42557,40.0,TruckSource53,101
2813,42558,40.0,TruckSource54,100
2814,42559,40.0,TruckSource55,30
2815,42560,40.0,TruckSource56,28
2816,42561,40.0,TruckSource57,30
2817,42562,40.0,TruckSource58,28
2818,42563,40.0,TruckSource59,45
2819,42564,40.0,TruckSource60,24
2820,42565,40.0,TruckSource61,22
2821,42566,40.0,TruckSource62,21
2822,42567,40.0,TruckSource63,23
2823,42568,40.0,TruckSource64,23
2824,42569,40.0,TruckSource65,17
2825,42570,40.0,TruckSource66,18
2826,42571,40.0,TruckSource67,17
2827,42572,40.0,TruckSource68,18
2828,42573,40.0,TruckSource69,19
2829,42574,41.0,TruckSource1,221
2830,42575,41.0,TruckSource2,223
2831,42576,41.0,TruckSource3,137
2832,42577,41.0,TruckSource4,134
2833,42578,41.0,TruckSource5,237
2834,42579,41.0,TruckSource6,239
2835,42580,41.0,TruckSource7,233
2836,42581,41.0,TruckSource8,185
2837,42582,41.0,TruckSource9,186
2838,42583,41.0,TruckSource10,193
2839,42584,41.0,TruckSource11,187
2840,42585,41.0,TruckSource12,173
2841,42586,41.0,TruckSource13,173
2842,42587,41.0,TruckSource14,172
2843,42588,41.0,TruckSource15,177
2844,42589,41.0,TruckSource16,172
2845,42590,41.0,TruckSource17,191
2846,42591,41.0,TruckSource18,184
2847,42592,41.0,TruckSource19,183
2848,42593,41.0,TruckSource20,191
2849,42594,41.0,TruckSource21,200
2850,42595,41.0,TruckSource22,198
2851,42596,41.0,TruckSource23,199
2852,42597,41.0,TruckSource24,195
2853,42598,41.0,TruckSource25,138
2854,42599,41.0,TruckSource26,141
2855,42600,41.0,TruckSource27,188
2856,42601,41.0,TruckSource28,193
2857,42602,41.0,TruckSource29,223
2858,42603,41.0,TruckSource30,184
2859,42604,41.0,TruckSource31,222
2860,42605,41.0,TruckSource32,154
2861,42606,41.0,TruckSource33,151
2862,42607,41.0,TruckSource34,156
2863,42608,41.0,TruckSource35,217
2864,42609,41.0,TruckSource36,209
2865,42610,41.0,TruckSource37,56
2866,42611,41.0,TruckSource38,57
2867,42612,41.0,TruckSource39,56
2868,42613,41.0,TruckSource40,56
2869,42614,41.0,TruckSource41,55
2870,42615,41.0,TruckSource42,54
2871,42616,41.0,TruckSource43,55
2872,42617,41.0,TruckSource44,64
2873,42618,41.0,TruckSource45,60
2874,42619,41.0,TruckSource46,61
2875,42620,41.0,TruckSource47,60
2876,42621,41.0,TruckSource48,61
2877,42622,41.0,TruckSource49,58
2878,42623,41.0,TruckSource50,61
2879,42624,41.0,TruckSource51,100
2880,42625,41.0,TruckSource52,107
2881,42626,41.0,TruckSource53,103
2882,42627,41.0,TruckSource54,102
2883,42628,41.0,TruckSource55,31
2884,42629,41.0,TruckSource56,29
2885,42630,41.0,TruckSource57,31
2886,42631,41.0,TruckSource58,29
2887,42632,41.0,TruckSource59,46
2888,42633,41.0,TruckSource60,24
2889,42634,41.0,TruckSource61,23
2890,42635,41.0,TruckSource62,22
2891,42636,41.0,TruckSource63,23
2892,42637,41.0,TruckSource64,24
2893,42638,41.0,TruckSource65,17
2894,42639,41.0,TruckSource66,19
2895,42640,41.0,TruckSource67,18
2896,42641,41.0,TruckSource68,18
2897,42642,41.0,TruckSource69,19
2898,42643,42.0,TruckSource1,227
2899,42644,42.0,TruckSource2,229
2900,42645,42.0,TruckSource3,140
2901,42646,42.0,TruckSource4,137
2902,42647,42.0,TruckSource5,243
2903,42648,42.0,TruckSource6,244
2904,42649,42.0,TruckSource7,238
2905,42650,42.0,TruckSource8,190
2906,42651,42.0,TruckSource9,190
2907,42652,42.0,TruckSource10,196
2908,42653,42.0,TruckSource11,193
2909,42654,42.0,TruckSource12,178
2910,42655,42.0,TruckSource13,178
2911,42656,42.0,TruckSource14,177
2912,42657,42.0,TruckSource15,182
2913,42658,42.0,TruckSource16,176
2914,42659,42.0,TruckSource17,196
2915,42660,42.0,TruckSource18,188
2916,42661,42.0,TruckSource19,188
2917,42662,42.0,TruckSource20,196
2918,42663,42.0,TruckSource21,204
2919,42664,42.0,TruckSource22,203
2920,42665,42.0,TruckSource23,204
2921,42666,42.0,TruckSource24,200
2922,42667,42.0,TruckSource25,141
2923,42668,42.0,TruckSource26,145
2924,42669,42.0,TruckSource27,192
2925,42670,42.0,TruckSource28,198
2926,42671,42.0,TruckSource29,228
2927,42672,42.0,TruckSource30,190
2928,42673,42.0,TruckSource31,227
2929,42674,42.0,TruckSource32,157
2930,42675,42.0,TruckSource33,156
2931,42676,42.0,TruckSource34,160
2932,42677,42.0,TruckSource35,222
2933,42678,42.0,TruckSource36,215
2934,42679,42.0,TruckSource37,57
2935,42680,42.0,TruckSource38,58
2936,42681,42.0,TruckSource39,58
2937,42682,42.0,TruckSource40,57
2938,42683,42.0,TruckSource41,57
2939,42684,42.0,TruckSource42,56
2940,42685,42.0,TruckSource43,56
2941,42686,42.0,TruckSource44,65
2942,42687,42.0,TruckSource45,62
2943,42688,42.0,TruckSource46,63
2944,42689,42.0,TruckSource47,62
2945,42690,42.0,TruckSource48,63
2946,42691,42.0,TruckSource49,60
2947,42692,42.0,TruckSource50,63
2948,42693,42.0,TruckSource51,103
2949,42694,42.0,TruckSource52,110
2950,42695,42.0,TruckSource53,106
2951,42696,42.0,TruckSource54,105
2952,42697,42.0,TruckSource55,32
2953,42698,42.0,TruckSource56,30
2954,42699,42.0,TruckSource57,32
2955,42700,42.0,TruckSource58,30
2956,42701,42.0,TruckSource59,47
2957,42702,42.0,TruckSource60,24
2958,42703,42.0,TruckSource61,23
2959,42704,42.0,TruckSource62,23
2960,42705,42.0,TruckSource63,24
2961,42706,42.0,TruckSource64,24
2962,42707,42.0,TruckSource65,18
2963,42708,42.0,TruckSource66,19
2964,42709,42.0,TruckSource67,18
2965,42710,42.0,TruckSource68,19
2966,42711,42.0,TruckSource69,20
2967,42712,43.0,TruckSource1,232
2968,42713,43.0,TruckSource2,234
2969,42714,43.0,TruckSource3,143
2970,42715,43.0,TruckSource4,140
2971,42716,43.0,TruckSource5,249
2972,42717,43.0,TruckSource6,250
2973,42718,43.0,TruckSource7,244
2974,42719,43.0,TruckSource8,195
2975,42720,43.0,TruckSource9,195
2976,42721,43.0,TruckSource10,200
2977,42722,43.0,TruckSource11,197
2978,42723,43.0,TruckSource12,182
2979,42724,43.0,TruckSource13,182
2980,42725,43.0,TruckSource14,180
2981,42726,43.0,TruckSource15,185
2982,42727,43.0,TruckSource16,180
2983,42728,43.0,TruckSource17,200
2984,42729,43.0,TruckSource18,193
2985,42730,43.0,TruckSource19,193
2986,42731,43.0,TruckSource20,200
2987,42732,43.0,TruckSource21,209
2988,42733,43.0,TruckSource22,207
2989,42734,43.0,TruckSource23,208
2990,42735,43.0,TruckSource24,205
2991,42736,43.0,TruckSource25,144
2992,42737,43.0,TruckSource26,148
2993,42738,43.0,TruckSource27,198
2994,42739,43.0,TruckSource28,203
2995,42740,43.0,TruckSource29,234
2996,42741,43.0,TruckSource30,194
2997,42742,43.0,TruckSource31,233
2998,42743,43.0,TruckSource32,161
2999,42744,43.0,TruckSource33,159
3000,42745,43.0,TruckSource34,164
3001,42746,43.0,TruckSource35,227
3002,42747,43.0,TruckSource36,220
3003,42748,43.0,TruckSource37,59
3004,42749,43.0,TruckSource38,60
3005,42750,43.0,TruckSource39,59
3006,42751,43.0,TruckSource40,58
3007,42752,43.0,TruckSource41,58
3008,42753,43.0,TruckSource42,57
3009,42754,43.0,TruckSource43,57
3010,42755,43.0,TruckSource44,67
3011,42756,43.0,TruckSource45,63
3012,42757,43.0,TruckSource46,64
3013,42758,43.0,TruckSource47,63
3014,42759,43.0,TruckSource48,64
